"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Vo2 / endurance swim","Swim","Main Set: - 1200m aerobic - 3 x 100m on 1:50 - 2 x 600m pull - 1 x 100m on 1:50, 4 x 50m on 1:00 - 4 x 300m aerobic - 6 x 50m on 1:00","1.16666666666667","","2025-03-12","","6000","","","","","1.32495944394006","1.25470514429109","","58","","135","168","","","0.918267100348855","102.59","32","23","22","2","1","0","0","","","","","","","","","","","","","","",""
"Pulse HP Squad","Run","Main Set: - 6 x 1k rest 90sec","0.916666666666667","","2025-03-13","","12668.5","361","591","1234.513","","0.947602212429047","3.71399998664856","","161","","141","174","","","0.809722607960849","68.75","21","18","1","4","4","9","0","","","","8","0","0","3","15","31","","","","","",""
"Easy spin","Bike","Zone 1*","1.5","","2025-03-14","","40847.28125","167","487","767.361","","1.513298869133","7.4980001449585","","82","","114","132","","","0.510884765136117","39.46","91","0","0","0","0","0","0","","","","64","21","4","1","0","0","","","","","",""
"Threshold swim","Swim","Main Set: 2 x - 200m take out speed on 3:30 - 6 x 150m threshold on 2:00","1.16666666666667","","2025-03-14","","4400","","","","","0.981876383887397","1.23978585517047","","58","","132","167","","","0.908690988869474","73.67","37","2","4","15","1","0","0","","","","","","","","","","","","","","",""
"pool or bondi","Swim","Bondi session","1","","2025-03-15","","3642.02001953125","","","","","0.964113652706146","1.04900002479553","","31","","115","137","","","0.766010028081016","43.33","58","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Long Run","Run","easy run 10ks","0.833333333333333","","2025-03-15","","10018.169921875","371","553","1080.27","","0.806728303432465","3.45000004768372","","170","","132","149","","","0.747911995328043","49.72","27","20","1","0","0","0","0","","","","0","0","0","3","23","21","","","","","",""
"Recovery swim","Swim","3k choice","0.75","","2025-03-17","","3000","","","","","0.76258916536967","1.08735048930772","","51","","119","145","","","0.797720923609556","38.71","41","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Gym S&C","Strength","","0.5","","2025-03-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim session","Swim","Easy recovery","0.333333333333333","","2025-03-18","","1500","","","","","0.341303056081136","1.21852152721365","","55","","130","148","","","0.891192332583037","24.16","15","5","0","0","0","0","0","","","","","","","","","","","","","","",""
"Pulse HP Squad","Run","Main Set: - 2 x 1km @3:15pace - 2 x 800m @3:00pace - 2 x 1km @3:15pace","1","","2025-03-18","","14008.51953125","344","795","1380.597","","1.1121472120285","3.49900007247925","","153","","133","179","","","0.772027454504629","73.63","40","12","4","3","3","3","2","","","","13","0","0","3","18","32","","","","","",""
"Interval ride","Bike","Main Set: - 15km tempo - 10 x sprints out of u turn","2.5","","2025-03-19","","77010.609375","202","1025","1606.068","","2.49752736091614","8.5649995803833","","85","","125","163","","","0.711055097080649","125.57","116","15","11","8","0","0","0","","","","79","43","9","7","6","5","","","","","",""
"Strength swim","Swim","Main Set: - 1200m pull - 6 x 50m evens on 0:45, odds on 1:00 - 1000m swim - 4 x 100m take out speed on 1:45 - 800m pull - 6 x 50m evens on 0:45, odds on 1:00","1.16666666666667","","2025-03-19","","5400","","","","","1.20177027702332","1.24338015196869","","58","","131","165","","","0.911155834800827","90.91","40","18","12","2","0","0","0","","","","","","","","","","","","","","",""
"Easy ride","Bike","yorkies group ride","1.5","","2025-03-20","","49300.9296875","232","992","1011.332","","1.57616198062897","8.68900012969971","","86","","123","169","","","0.752333118498906","89.92","66","15","10","3","1","0","0","","","","47","16","10","9","5","7","","","","","",""
"Pulse HP Squad","Run","","0.916666666666667","","2025-03-20","","11010.4697265625","363","788","1084.939","","0.828765511512756","3.69000005722046","","153","","135","172","","","0.797943671942967","58.15","25","10","2","8","5","1","0","","","","10","0","0","1","11","28","","","","","",""
"hard swim","Swim","Main Set: - 2 x 300m on 4:30 - 400m easy - 3 x 200m on 3:00 - 400m easy - 6 x 100m on 1:30 - 400m easy","1.16666666666667","","2025-03-21","","4200","","","","","0.941596113840739","1.23456790123457","","58","","134","168","","","0.90449254637718","69.68","34","5","4","11","2","0","0","","","","","","","","","","","","","","",""
"Gym S&C","Strength","","0.5","","2025-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easy spin","Bike","","1","","2025-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool or bondi","Swim","","1","","2025-03-22","","3567.57006835938","","","","","0.960922241210938","1.03100001811981","","30","","136","154","","","0.752843361827886","41","17","29","12","0","0","0","0","","","","","","","","","","","","","","",""
"Long Run","Run","","1.33333333333333","","2025-03-22","","17013","373","577","1812.679","","1.34844470024109","3.50500011444092","","171","","136","153","","","0.756937074623044","86.22","19","59","3","0","0","0","0","","","","1","0","1","3","42","35","","","","","",""
"Brick session","Bike","Main Set: - 30km tempo into 8km OTB","1.75","","2025-03-23","","59049.26171875","228","623","1313.958","","1.74643278121948","9.39200019836426","","85","","132","158","","","0.77539432718115","104.07","56","3","41","5","0","0","0","","","","35","22","23","19","4","1","","","","","",""
"Run OTB","Run","8k tempo OTB","0.5","","2025-03-23","","8395.3603515625","461","585","845.582","","0.509605288505554","4.57600021362305","","184","","156","164","","","0.975231119020514","52.81","2","1","3","24","0","0","0","","","","0","0","0","1","1","29","","","","","",""
"Recovery swim","Swim","Main Set: 2 x - 800m (1st set swim, 2nd pull) - 4 x 50m minimax on 1:00","0.75","3700","2025-03-24","","3700","","","","","0.844284722010295","1.21311475409836","","55","","123","149","","","0.888654926730546","59.25","41","9","0","0","0","0","0","","","","","","","","","","","","","","",""
"Gym S&C","Strength","","0.5","","2025-03-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pulse HP Squad","Run","Main Set: - 10 x 500m @3:10pace rest 60sec","1.08333333333333","","2025-03-25","","13420.650390625","327","732","1270.053","","1.07687413692474","3.46199989318848","","149","","136","174","","","0.749221474040242","67.07","30","20","3","4","4","3","0","","","","15","1","0","1","26","22","","","","","",""
"Interval ride","Bike","race spec set","2.25","","2025-03-26","","61003.94921875","215","669","1231.969","","1.89448046684265","8.94499969482422","","86","","137","173","","","0.768324801971807","111.08","65","11","6","20","11","1","0","","","","53","25","11","15","6","3","","","","","",""
"Easy run","Run","","0.5","","2025-03-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Vo2 / endurance swim","Swim","Main Set: - 1 x 300m take out on 4:00 - 4 x 100m choice recovery - 2 x 150m take out on 1:55 - 4 x 100m choice recovery - 3 x 100m take out on 1:20 - 4 x 100m choice recovery Post Set: - 1 x 800m swim - 2 x 400m swim - 4 x 200m pull","1.16666666666667","6000","2025-03-26","","5200","","","","","1.16923750135634","1.23135211934644","","56","","130","166","","","0.901822292922755","85.76","48","13","3","6","0","0","0","","","","","","","","","","","","","","",""
"Easy ride","Bike","spoke broke.. had to uber home","1.5","","2025-03-27","","13769.8203125","163","587","185.72","","0.5250044465065","7.28599977493286","","82","","106","129","","","0.59796204080648","20.45","31","0","0","0","0","0","0","","","","24","5","1","1","0","0","","","","","",""
"Pulse HP Squad","Run","Main Set: - 800m @2:20 - 10 x 400m @ alt 70sec 75sec rest 60sec - 6 x 200m @ 30sec, 200m jog/walk","0.916666666666667","","2025-03-27","","13122.41015625","319","765","1229.602","","1.06833970546722","3.41199994087219","","142","","134","171","","","0.758713881121412","68.24","34","16","3","6","3","2","0","","","","18","1","1","6","14","25","","","","","",""
"Threshold swim","Swim","Main Set: 2 x - 100m for time on 2:00 - 6 x 150m threshold on 2:05 - 200m choice Post set: - 8 x 50m alt sprint, easy on 1:30 Cool down: - 300m choice","1.16666666666667","4900","2025-03-28","","1500","","","","","0.37311194313897","1.11111111111111","","54","","111","138","","","0.81521557339529","20.21","22","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"Endurance spin","Bike","endurance replacement for sunday","1.5","","2025-03-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pool or bondi","Swim","","1","","2025-03-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Easy run","Run","","0.833333333333333","","2025-03-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Race spec brick session","Bike","Main set - 10k race pace into OTB run","1","","2025-03-30","","29581.51953125","226","837","695.264","","0.85906583070755","9.5649995803833","","88","","137","170","","","0.845358345112076","60.79","29","2","4","13","4","0","0","","","","18","14","8","7","3","2","","","","","",""
"Race spec run OTB","Run","6min race pace OTB","0.1","","2025-03-30","","1830.43005371094","534","777","195.419","","0.101044721901417","5.03200006484985","","185","","130","164","","","1.07239990254349","12.16","4","2","0","0","0","0","0","","","","0","0","0","0","0","6","","","","","",""
"Aerobic swim","Swim","Aerobic swim","1","4000","2025-03-31","","4300","","","","","0.972582223680284","1.22576966932725","","55","","138","167","","","0.896525171049268","70.08","21","18","13","6","1","0","0","","","","","","","","","","","","","","",""
"Zwift - 2 x 12min on Figure 8 in Watopia","Bike","Main Set: 2 x 10min as: - 2 x (3min @330w, 2min @280w) - 10min @300w","1","","2025-03-31","","35481.94921875","224","423","822.87","","1.00666666030884","9.78999996185303","","82","","134","162","","","0.812182627887488","65.89","35","2","6","18","0","0","0","","","","17","21","5","15","3","0","","","","","",""
"Pulse HP Squad","Run","Main Set: - 6 x 1k ~3:20pace - 4 x 500m ~3:00pace","0.833333333333333","10000","2025-04-01","","11009.330078125","373","663","1074.997","","0.800153076648712","3.82200002670288","","155","","137","175","","","0.830933496904029","60.87","21","15","3","3","4","3","1","","","","9","0","0","0","7","32","","","","","",""
"pre flight race set","Swim","Main Set: - 2 x 200m - 4 x 100m","0.5","2500","2025-04-02","","2500","","","","","0.55251750310262","1.25187781672509","","56","","130","162","","","0.917517438991047","42.68","23","2","4","4","0","0","0","","","","","","","","","","","","","","",""
"Easy swim","Swim","aerobic, some 25m sprints and 100 feel for water openers but nothing crazy","0.75","2000","2025-04-03","","3000","","","","","0.702138334910075","1.18203309692671","","53","","120","158","","","0.866400968423472","45.66","35","6","0","1","0","0","0","","","","","","","","","","","","","","",""
"Zwift - Figure 8 in Watopia","Bike","easy spin","0.75","","2025-04-03","","22575.51953125","161","233","446.812","","0.75388890504837","8.31799983978271","","0","","99","131","","","0.527087242145873","20.69","46","0","0","0","0","0","0","","","","42","4","0","0","0","0","","","","","",""
"Swim fam","Swim","Main Set: - 3 x 100m on 1:40","0.5","","2025-04-04","","2000","","","","","0.5","1.11111111111111","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","",""
"Bike fam","Bike","Ride on the course","0.5","","2025-04-04","","11611.009765625","151","345","11.271","","0.465963870286942","6.92199993133545","","75","","","","","","0.221087124609086","15","","","","","","","","","","","28","0","0","0","0","0","","","","","",""
"activation run","Run","Main Set: - 20min with 2 x 1min @ race pace","0.333333333333333","","2025-04-04","","4439.83984375","389","616","470.072","","0.333587497472763","3.69700002670288","","170","","136","163","","","0.772215960466577","21.46","8","8","2","3","0","0","0","","","","1","0","1","2","3","14","","","","","",""
"Warm up run","Run","","","","2025-04-05","","1637.07995605469","372","461","173.302","","0.128990828990936","3.52500009536743","","169","","137","151","","","0.744127252752131","7.51","2","3","2","0","0","0","0","","","","0","0","0","0","3","4","","","","","",""
"HK asia sprint champs - Ride","Bike","","","","2025-04-05","","18768.919921875","","","","","0.479477494955063","10.8730001449585","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","",""
"HK asia sprint champs - Run","Run","","","","2025-04-05","","5050","","","","","0.286388888888889","4.89815712900097","","","","","","","","","33","","","","","","","","","","","","","","","","","","","","","",""
"Cool Down","Run","","","","2025-04-05","","1906.39001464844","333","406","202.085","","0.167645841836929","3.15899991989136","","170","","128","141","","","0.675707153337343","8.1","7","3","0","0","0","0","0","","","","0","0","0","2","6","1","","","","","",""
"HK asia sprint champs - Swim + warm up","Swim","","","","2025-04-05","","1200","","","","","0.333333333333333","1","","","","","","","","","20","","","","","","","","","","","","","","","","","","","","","",""
"Relay TSS","Other","","","","2025-04-06","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","",""
